,Unnamed: 0,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
1801,96,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,wo****,5,21.07.28.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): 야생화50 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1802,97,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,juhe*****,5,21.06.18.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1803,98,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,noto******,5,21.06.24.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1804,99,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,gpgp*****,5,21.07.20.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1805,100,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,isro***,5,21.06.19.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1806,101,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,ysw7****,5,21.07.14.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1807,102,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,godb*****,5,21.05.11.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1808,103,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,love*******,5,21.06.19.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1809,104,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,marc******,5,21.08.11.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): 야생화50 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1810,105,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,fall*****,5,21.05.26.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1811,106,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,yang****,5,21.05.18.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1812,107,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,msh7***,5,21.06.26.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1813,108,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,rlag********,5,21.07.20.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1814,109,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,appl*****,5,21.07.27.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1815,110,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,song*****,5,21.05.11.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1816,111,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,cair***,5,21.06.15.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1817,112,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,gmls***,5,21.05.26.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1818,113,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,keep****,5,21.05.12.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1819,114,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,po****,5,21.06.21.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1820,115,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,dija***,5,21.04.07.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1821,116,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,dkds***,5,21.04.19.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1822,117,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,anit*****,5,21.04.10.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1823,118,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,bowk***,5,21.04.22.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1824,119,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,sue7***,5,21.04.15.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1825,120,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,lite*******,5,21.04.08.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1826,121,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,mehy****,5,21.04.08.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1827,122,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,dija***,5,21.05.18.,"알뜰/실속세트 중 택 1: [50개입]꿀다림 스틱 실속세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1828,123,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,ej****,5,21.04.29.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1829,124,강원도 고성군 100% 천연 스틱꿀 허니 대용량 100개입 휴대용 알뜰세트 스틱벌꿀 [원산지:국산(강원도 고성군)],"69,000",5.0,ganz****,5,21.05.07.,"알뜰/실속세트 중 택 1: [100개입] 꿀다림 스틱 알뜰세트 / 꿀종류 선택(미선택시 Mix로 발송): Mix 아카시아25+야생화25 X 2set
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1830,0,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,hh****,4,23.07.28.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,
1831,1,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,rany******,5,23.07.19.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1832,2,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,shal******,5,23.07.05.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한꽤 남았어요포장적당해요편리편리해요,
1833,3,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,yunj********,5,23.06.13.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1834,4,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,cher*******,5,23.05.27.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1835,5,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,bi****,5,23.04.01.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1836,6,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,hjhw*****,5,23.05.05.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1837,7,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,sj****,5,23.06.02.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1838,8,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,po****,5,23.04.20.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1839,9,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,sohe*****,5,23.04.04.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1840,10,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,sj****,5,23.04.19.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1841,11,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,chok******,5,23.04.25.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1842,12,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,du****,5,23.04.01.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,
1843,13,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,wood********,5,23.04.10.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1844,14,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,nrle***,5,23.04.29.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1845,15,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,hjw2***,5,23.04.13.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1846,16,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,bu****,5,23.04.01.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,
1847,17,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,worl***,5,23.03.29.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1848,18,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,bell*****,5,23.04.06.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1849,19,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,shal******,5,23.04.03.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1850,20,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,your******,5,23.02.11.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,
1851,21,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,hmwh*****,5,22.12.17.,"MGO600+ 100스틱: 쇼핑백 불필요
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,
1852,22,비크로프트 마누카꿀 꿀스틱 MGO600+100스틱 [원산지:호주산(비크로프트)],"348,000",4.9,jdy3***,4,22.12.14.,"MGO600+ 100스틱: 쇼핑백 필요
",유통기한꽤 남았어요포장적당해요편리편리해요,
