,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
1,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,ko****,5,23.08.14.,"꿀스틱 30포: 피나무 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기부모님께 선물로 드렸는데 아주 만족해 하셨습니다
종류별로 하나씩 보내드렸는데
세가지 맛 모두 맛있다고 하십니다
다 드시면 또 주문할 계획입니다 😃"
2,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,ko****,5,23.08.14.,"꿀스틱 30포: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기부모님께 선물로 드렸는데 아주 만족해 하셨습니다
종류별로 하나씩 보내드렸는데
세가지 맛 모두 맛있다고 하십니다
다 드시면 또 주문할 계획입니다 😃"
3,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,oo****,5,23.08.14.,"꿀스틱 30포: 아카시아 꿀스틱 60포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기배송도빠르고 포장도 꼼꼼하고 너무 맛있고 좋아요~
4,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,neww*****,5,23.07.08.,"꿀스틱 30포: 피나무 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"피나무 주문했는데 아카시아가 왔어요
아카시아도 맛나네요~ㅎㅎㅎ"
5,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,wine*****,5,23.07.18.,"꿀스틱 30포: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기아주맛있게잘먹었습니다.
6,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,oo****,5,23.07.07.,"꿀스틱 30포: 아카시아 꿀스틱 60포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너므좋아요담에또구매할게요
7,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,wine*****,5,23.04.21.,"꿀스틱 30포: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도좋고 추천드립니다.
8,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,livr***,5,22.12.19.,"꿀스틱 30포: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게 사용할수있고 맛도 훌륭해요
9,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,yec0****,5,22.09.19.,"꿀스틱 30포: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹기 편하고 배송 빠릅니다
10,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,hach***,5,22.05.11.,"꿀스틱 30포: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"지인들에게 선물했어요~
부담없이 가방에 넣고 다니면서 먹을수 있어 좋아요!!"
11,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,star****,5,22.03.08.,"꿀스틱 30포: 피나무 꿀스틱 30포
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"낱개 포장이라서 먹기편하고, 그래서 더 손이 쉽게 가는거 같아요. 다 먹고나면 또 주문하려구요~"
12,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,star****,5,22.02.19.,"꿀스틱 30포: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송도 빠르게 왔고 생각보다 더 간편하게 먹을수 있어서 좋아요
13,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,yuje*******,4,22.02.13.,"꿀스틱 30포: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기먹기에 딱좋아요
가격대가 조금 부담은 가지만
구매는 계속할듯"
14,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,hsw0*****,5,22.01.25.,"꿀스틱 30포: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹기 편해서 무척 좋아요
15,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,ym35***,4,22.01.19.,"꿀스틱 30포: 야생화 꿀스틱 30포
",유통기한꽤 남았어요포장적당해요편리편리해요,하나하나포장되어 편하네요
16,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,yuje*******,5,21.12.25.,"꿀스틱 30포: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장적당해요편리편리해요,"포장이 좀 더 튼튼햇으면 합니다
그외  만족합니다"
17,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,hny0***,5,21.12.31.,"꿀스틱 선택: 천연 야생화 꿀스틱 / 용량 선택: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기재구매좋아서 선물용으로 구매했어요^^
18,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,seo2****,5,21.10.12.,"꿀스틱 선택: 천연 아카시아 꿀스틱 / 용량 선택: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장적당해요편리편리해요,한달사용기맛도 포장도 좋고 선물했는데도 좋아하시더라구요 역시 방산꿀입니다
19,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,seo2****,5,21.10.12.,"꿀스틱 선택: 천연 야생화 꿀스틱 / 용량 선택: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장적당해요편리편리해요,한달사용기아껴 먹게되네요 맛이 좋아여
20,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,emer*******,5,21.09.29.,"꿀스틱 선택: 천연 피나무 꿀스틱 / 용량 선택: 피나무 꿀스틱 60포
",유통기한꽤 남았어요포장적당해요편리편리해요,포장도 뜯기 쉽고 꿀도 진하게 느껴집니다.
21,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,ryuh********,5,21.09.30.,"꿀스틱 선택: 천연 야생화 꿀스틱 / 용량 선택: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장적당해요편리편리해요,선물용으로 구입했습니다  다음에도 선물할일 있음 또 구입하고 싶네요 많이파세요!!
22,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,hny0***,5,21.09.20.,"꿀스틱 선택: 천연 야생화 꿀스틱 / 용량 선택: 야생화 꿀스틱 90포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매선물용으로 구매했습니다^^
23,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,hny0***,5,21.09.13.,"꿀스틱 선택: 천연 야생화 꿀스틱 / 용량 선택: 야생화 꿀스틱 90포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기맛있고 편리해서 주문했어요~~^^
24,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,seo2****,5,21.08.03.,"꿀스틱 선택: 천연 아카시아 꿀스틱 / 용량 선택: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장적당해요편리편리해요,"먹기도 편하고 다들 맛있다고 좋아하네요
양구에서 먹어보고 주문해서 샀는데 맛있습니당"
25,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,seo2****,5,21.08.03.,"꿀스틱 선택: 천연 야생화 꿀스틱 / 용량 선택: 야생화 꿀스틱 30포
",유통기한아주 넉넉해요포장적당해요편리편리해요,아카시아랑 야생화 샀는데 다들 좋다고하네용
26,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,juje******,5,21.04.06.,"천연 야생화 꿀스틱: 천연 아카시아 꿀스틱 / 꿀스틱 용량: 꿀스틱 10g x 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"BEST최근 친정아빠가 테니스치시다가 갑자기 기운이 쭉 빠져서 ㅠㅠ 

옆에분에게 초코바하나 얻어 드시고는 괜찮아 지셨다고 놀라셨더라구요.. 

이런게 당떨어지는건가부다 하시는데...ㅜㅜ

바로 초코바 알아보다가. 당뇨 전단계라ㅠㅠ

파우치 꿀이 좋다고 누가 알려주셔서 바로 써치.. ㅋㅋ



@배송 무진장 빨랐어요.  쿠팡 로켓인줄 ㅋㅋㅋ

@바로 오자마자 하나 까서 먹어봤는데..  
느므느므 찐한 꿀맛.  ㅋㅋㅋ 짝퉁 꿀 아니넹 ㅋㅋ
뜯는것도 간단히 잘 뜯어지고. 
지저분하게 꿀 끈적거리지 않고.  딱좋음
당근 꿀맛. ㅋㅋㅋ 너무 달치지?않고 좋음 

@방산꿀이 더 비싼거 맞죠?

@생각보다 용량 꽤 되네요.  
액상차정도 양 생각했는데 아니에요. 묵직.. 
양 얼마 안될꺼같아서 세종류 다시켰는데. ㅋㅋ
하루 하나먹음 충분할듯..

엄마도 등산가실때 하나씩 드시라고 한박스드리고요
아빠도 테니스치실때 드시라고 두박스 드렸어요.

꿀은 생각지도 못했다면서 엄청 좋아하세요. ㅋㅋ


내센스가 저세상 센스지 ㅋㅋㅋ


다먹고 또올께용"
27,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,soul******,5,21.04.03.,"천연 야생화 꿀스틱: 천연 아카시아 꿀스틱 / 꿀스틱 용량: 꿀스틱 10g x 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송이 엄청 빠르네요 ^^
포장도 꼼꼼하게 왔고 열어보니 한포씩 되어있어 맛도 좋지만 엄청 먹기 편하네요!! 그동안 꿀은 숟가락으로 퍼서 불편하기도 하고 위생상 좋지 않았는데 맘에 들어요ㅎㅎ 한포씩이다 보니 물에 타먹기보다 그냥 한포씩 먹는게 더 좋은것 같아요 그동안 먹던게 아카시아 꿀이라 이번에도 아카시아로 주문했는데 다음엔 다른 꿀로 주문해 보려구요~
많이 파세요~^^"
28,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,jang*****,5,21.06.02.,"꿀스틱 선택: 천연 아카시아 꿀스틱 / 용량 선택: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기아이가 하루에 하나씩 먹어서 금방 소진됐네요 ㅎㅎ 밋도 좋고 먹기도 정말 편해서 재구매 하러갑니다~
29,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,co****,5,21.04.05.,"천연 야생화 꿀스틱: 천연 야생화 꿀스틱 / 꿀스틱 용량: 꿀스틱 10g x 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,BEST확실히 천연벌꿀이라 맛이 고급지고 맛있네요^^ 스틱이라 간편하게 먹기좋구요 물에타먹거나 음식에도 넣어먹어보려구요~꿀이 영양소가 많아 면역기능에도 좋고 피로회복에도 좋다고 하더라구요~그래서 꾸준히 먹어보려고 합니다~그럼 재구매하러 또 올께요~ 번창하세요ㅎㅎ
30,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,doya****,5,21.04.09.,"꿀스틱 선택: 천연 아카시아 꿀스틱 / 용량 선택: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송도 빠르고 꼼꼼하게 포장도 잘 되어 왔습니다.
소량씩 포장이라 한번씩 먹기 편리해요.
통에 들어있는 꿀들은 먹을때 뚜껑에 묻고 끈적거리는데 이건 깔끔하게 먹을 수 있어서 너무 좋아요~!
파우치에 넣어 다니기에도 크기가 딱!이네요.
음료나 물에 타먹어도 좋고, 빵발라 먹으면 진짜 꿀맛입니다 ㅎㅎ
당떨어질때 한포 짜먹어도 부담없이 너무 맛있네요^_^"
31,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,93****,5,21.04.28.,"꿀스틱 선택: 천연 아카시아 꿀스틱 / 용량 선택: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,어머니가 꿀을 좋아하셔서 사드렸는데 한포씩 포장되어 있으니까 갖고 다니면서 간편히  먹을수있어서 너무 좋다고하네요~ 그리고 천연꿀이라서 그런가 사양꿀과는 달리 너무 맛있다고 좋아하세요 그래서 저도 한포  먹어봤더니 진짜 맛있네요👍🏻 그래서 저도 먹을려고 다시 재주문 했어요 요거트에도 넣어서 먹어볼려구요 ^^
32,국내산 DMZ 천연벌꿀 꿀스틱 허니스틱 아카시아꿀 30포 [원산지:국산(강원도 양구군)],"59,000",5.0,lees*****,5,21.04.10.,"꿀스틱 선택: 천연 아카시아 꿀스틱 / 용량 선택: 아카시아 꿀스틱 30포
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"병에 들어있는 꿀은 숟가락으로 뜨다가 다 흘리고 난리인데..
요건 스틱형태의 꿀이라 휴대도 간편하고
쪽 짜서 먹기 좋네요~
천연꿀이라 사양꿀보다 맛이 굉장히 깊고
향도 좋아요
따뜻한물에 타 마시면 목도 풀어지고..
오후에 당 떨어졌을땐 얼음넣고 시원하게 마시니 활력도 생기고~
아주 잘 먹고 있습니다 ㅎㅎ"
